"duracion","costo","tamanio_equipo","complejidad","experiencia_equipo","tipo_proyecto","metodologia","num_modulos","nuevas_tecnologias","satisfaccion_cliente"
38.0251645125848,214.991482327994,9,5,3.9504477865994,"embedded","Agile",17,82.9506913665682,6.97955481428653
44.8004486596536,250.30774103533,12,10,6.35610655345954,"web","Hybrid",26,28.6586066940799,2.96149087371305
38.0130331926704,227.470013674172,11,6,5.22516136593185,"móvil","Agile",32,77.3060162784532,3.03539565205574
26.099520386433,149.962441933838,5,2,7.83705423469655,"móvil","Waterfall",18,51.7893447773531,6.53853260958567
20.1348135748277,123.038288564725,6,1,5.77404028503224,"escritorio","Agile",5,60.6896210927516,9.19676590710878
31.4862680513809,172.053285386322,3,2,9.71829353203066,"escritorio","Waterfall",14,54.660204378888,6.19187041954137
30.1342168102786,194.437845577125,13,2,9.5425349927973,"web","Hybrid",19,18.3640228584409,2.32331819483079
47.8781605224312,263.538741545934,9,10,6.17495335428976,"web","Waterfall",21,94.8508796980605,3.18019815487787
38.1680661608997,207.216145091095,7,5,2.20009228447452,"embedded","Agile",41,12.7906692447141,2.2763684624806
45.6490186043828,258.788399890975,14,8,3.27952350839041,"escritorio","Waterfall",32,21.6229169396684,9.26173425442539
36.4405726027344,176.583670031836,12,3,9.93730237102136,"móvil","Agile",20,73.7993184942752,4.20004996028729
34.985350269509,199.255918501653,15,2,4.66996954311617,"web","Waterfall",36,77.8451593359932,8.1426116428338
32.9403587226948,190.55262609374,9,8,2.97701884806156,"web","Agile",14,38.2882872130722,7.00310664833523
44.1050596598425,236.740705368705,11,9,4.13421182078309,"escritorio","Hybrid",24,27.6449631899595,5.80909662065096
53.6288593196766,305.533397010885,11,9,6.12388062034734,"escritorio","Waterfall",47,97.2452679183334,6.36228406010196
33.0683320030044,202.189657949994,12,7,1.27305873902515,"web","Hybrid",10,39.1087936237454,6.54446068545803
20.1808995430247,129.861247804829,9,2,1.17809452326037,"escritorio","Agile",6,66.525725251995,9.45469788834453
43.3659127459572,234.941480873154,13,5,4.01909731281921,"móvil","Hybrid",39,48.0144257191569,4.55082925315946
45.0303443580699,264.057450329996,14,9,3.30766818323173,"móvil","Hybrid",27,43.4530618600547,7.20743475784548
30.0777482289836,176.345108243416,7,3,1.20444330619648,"escritorio","Hybrid",46,62.2541620628908,8.99432379705831
44.4143854524026,232.432203576241,9,10,7.91061889007688,"móvil","Hybrid",15,90.575212216936,6.04355579870753
38.4309267038565,206.132426058252,7,9,8.02845911541954,"web","Agile",11,54.2601812398061,6.80076918634586
36.0359544893097,246.073523090214,13,5,7.23972184257582,"embedded","Hybrid",23,31.5448764013126,7.38083734945394
48.0746138489986,272.090690899556,8,8,1.45968245016411,"embedded","Hybrid",35,31.5108237788081,1.20440115360543
33.4478515067972,192.120449836882,11,2,6.93376189144328,"web","Agile",46,63.8006266206503,5.02623542025685
35.5657711366238,176.158641762706,4,6,7.86403858591802,"embedded","Hybrid",7,49.4929626816884,5.61402863659896
54.2867163972483,299.224694490774,15,8,3.88300510984845,"embedded","Hybrid",47,78.6753110354766,2.66048766160384
41.5560263345496,230.975379788151,7,6,4.63583423825912,"embedded","Waterfall",30,59.99178676866,5.32205375889316
36.5111083542093,229.074742804189,10,10,1.29360464657657,"web","Agile",27,30.788911296986,7.41645070863888
41.4782729324266,244.536810654126,14,6,5.43003951688297,"escritorio","Agile",22,66.2044652272016,2.39073177590035
40.3087437047166,248.928222384779,15,4,2.27507414156571,"escritorio","Waterfall",34,92.9706959053874,5.68602364859544
26.8528245778562,135.427633686835,4,1,8.19242585916072,"embedded","Hybrid",15,8.98600425571203,4.20401425892487
41.522363451899,226.84672976822,3,8,4.6820117207244,"embedded","Hybrid",30,62.6665232470259,8.65135173778981
42.5773326221244,245.709774709651,11,9,9.42791263666004,"móvil","Agile",24,41.2595624802634,9.61224375688471
45.4634230066543,258.213351727653,13,6,7.59618789004162,"embedded","Agile",18,99.0021938690916,4.78516600723378
47.9205380042157,248.725917109118,11,6,4.91466425079852,"embedded","Waterfall",38,96.4195298263803,9.94944885931909
35.1083368469669,194.948557956148,8,2,8.18946008617058,"escritorio","Waterfall",23,3.20681999437511,1.95225834450684
38.6139542693382,197.080911739013,7,9,4.29671157849953,"escritorio","Agile",18,28.4943351056427,8.75861364719458
43.4503941262661,253.332018704073,11,8,4.42888826341368,"web","Waterfall",36,45.0261674122885,4.86885078600608
43.0892539691634,255.368363193701,12,3,7.06192883313634,"embedded","Waterfall",37,52.0736146485433,3.95502754114568
55.6080678763137,291.004150424625,14,10,4.95792940538377,"escritorio","Waterfall",30,30.6710321456194,4.24441823828965
37.8242016414946,193.494861563783,6,3,7.41344762360677,"embedded","Waterfall",10,84.030842455104,8.55563129624352
46.916912248838,246.525624651334,8,9,4.91785904462449,"embedded","Agile",43,34.0451303869486,9.51998806092888
38.3526412757234,237.689953976421,13,6,6.98834699904546,"móvil","Waterfall",29,11.124748387374,7.82464595441706
45.1539513106893,264.148559405493,10,7,5.70757748000324,"web","Waterfall",28,89.7230722242966,2.89193358947523
43.649979755735,225.073559994224,8,10,9.13227232755162,"escritorio","Hybrid",5,9.35463733039796,9.64534136117436
46.084776415629,248.051118908395,8,7,9.44083972321823,"embedded","Hybrid",33,40.750833763741,2.14336175541393
43.0893517079005,215.128037084648,9,5,9.64990025945008,"web","Agile",44,87.9037244478241,3.32152722217143
38.5040071964461,211.258716593246,3,9,3.10330938338302,"escritorio","Waterfall",20,64.075746294111,9.35261496412568
40.3543486478038,229.50496081171,8,5,4.88300672033802,"embedded","Agile",44,73.5097350319847,8.3120285011828
41.3083047932597,188.606078956265,4,4,4.7699088731315,"embedded","Waterfall",30,83.725417079404,7.89186491817236
34.6813592127656,177.340275698238,3,10,2.43626036075875,"escritorio","Agile",11,13.4603820275515,9.96033190563321
38.9902441395959,207.212468114257,4,7,5.78237348934636,"escritorio","Waterfall",23,3.23803166393191,8.05106942914426
35.3388221689069,185.380433450686,6,3,9.40150857507251,"escritorio","Hybrid",9,93.025926919654,1.16009060596116
28.8712266362701,217.912022682843,15,3,1.81364401010796,"móvil","Hybrid",32,0.187188177369535,8.74467723071575
38.4607679263853,195.561576803979,7,3,6.90760298795067,"embedded","Agile",34,84.3261905713007,8.28983956878074
30.71321431339,162.864820259615,8,7,2.60665828105994,"web","Agile",8,22.5798591738567,4.04046855703928
30.7598463450431,159.605187750582,5,5,3.23723909305409,"escritorio","Hybrid",7,95.9900131449103,9.16229251190089
43.4591708281775,264.125782794814,11,6,6.21425929386169,"escritorio","Agile",43,79.14099174086,2.37533226050436
21.1444181875766,111.857168203972,6,2,1.89237902569585,"escritorio","Agile",8,11.3212988711894,7.18755889334716
29.4355001975,171.022096873433,8,4,6.98801956209354,"escritorio","Agile",13,18.2554463623092,5.56372203794308
43.7658593133401,228.90157931128,11,6,6.58247305848636,"escritorio","Agile",35,85.1227020611987,7.45379821024835
46.9579229833483,259.267485016226,11,6,8.85588076571003,"móvil","Hybrid",43,28.1453024363145,1.95415552332997
49.5809597782005,256.172055822727,9,10,2.7895753888879,"embedded","Agile",14,53.9098019478843,3.02756992168725
36.0426835076693,191.504992112015,5,5,3.88641695096157,"embedded","Waterfall",7,33.8632210856304,3.01353391772136
33.464043146529,204.51793368904,10,4,4.68737691198476,"embedded","Agile",16,2.78985796030611,3.07916089612991
36.7148259003492,202.656735838965,14,3,9.34311764547601,"móvil","Waterfall",21,15.1930989697576,2.2497820253484
39.7844623056344,231.707042368585,11,7,1.39132800255902,"móvil","Agile",46,19.8945552110672,2.37385624507442
34.2480760506873,192.558686720505,5,6,2.74277087091468,"escritorio","Agile",44,95.3698201337829,8.93014791258611
31.7888155266451,203.922057948197,15,2,7.48057063762099,"móvil","Agile",19,76.9967774860561,1.38504972448573
47.7361138312199,262.990310861245,9,9,1.49691517627798,"embedded","Agile",37,93.978904094547,9.77125711855479
50.097958258694,244.818083198846,5,7,9.83110743178986,"móvil","Waterfall",45,77.8509610099718,7.00691236346029
44.8856538682888,254.464468571217,9,8,1.23243903042749,"embedded","Waterfall",47,24.3568250676617,8.14605588419363
42.4871031447914,221.424204257751,8,8,5.58291836059652,"móvil","Hybrid",34,7.0166042773053,5.89703832706437
36.1065808751758,204.944419799777,12,6,8.78692902997136,"web","Agile",23,12.9211919847876,1.33812516089529
36.7678671672979,187.301171282916,7,5,3.71453151106834,"móvil","Agile",40,50.505918241106,5.3941425580997
50.9857619406569,247.531047072591,7,9,6.57791399676353,"web","Hybrid",43,70.0807453365996,2.78833518153988
43.0495565032702,256.975603041993,10,9,6.08712367829867,"embedded","Hybrid",19,3.11571813654155,6.06163442181423
21.8310196219285,131.741920850618,5,5,5.03304688376375,"web","Hybrid",5,48.6746930982918,8.91528510930948
53.7785775948615,290.548187432871,12,10,9.48322300729342,"escritorio","Agile",38,81.2002077465877,4.05553291994147
24.5399686271952,138.630410025319,4,1,4.46074004867114,"móvil","Waterfall",9,4.3961334740743,2.18409608444199
44.5693457966675,250.802959608323,12,10,4.10491463425569,"escritorio","Agile",10,68.8792394008487,9.6547433314845
45.2581985643434,259.225969461416,14,2,9.49293382139876,"embedded","Hybrid",49,41.90653138794,2.71879830094986
33.2706173632127,188.53789915347,4,3,1.83256818703376,"web","Waterfall",46,95.9687751950696,6.75633777375333
44.0957586298677,219.812167013049,12,7,8.96637358446606,"web","Waterfall",6,31.1561680398881,6.56047639227472
41.8317337679834,227.809142650304,8,6,3.68527974397875,"embedded","Agile",34,39.666099473834,5.42554436717182
35.3234638484955,210.002538064927,14,6,2.41976840677671,"web","Hybrid",25,73.5001659253612,9.58805351308547
37.8608627182898,187.849387097104,6,2,2.00710947485641,"escritorio","Waterfall",46,69.1376046976075,2.30175402015448
30.8816847454373,139.968919992814,3,1,1.73899124749005,"móvil","Hybrid",37,84.5761624164879,1.45602225116454
35.849820833503,185.305394365553,8,3,3.08669231692329,"escritorio","Hybrid",37,24.5443490333855,2.4676570945885
41.982332893301,206.207157178834,5,9,8.74994216603227,"móvil","Agile",44,20.0797515455633,9.29336771834642
22.8358986457418,146.017958416035,10,2,4.71889354265295,"web","Agile",9,16.2907101213932,3.04069227096625
45.9185484528519,227.748938479515,5,10,7.41222003940493,"web","Waterfall",29,32.4731747852638,5.33897509681992
45.3238003848372,234.535249165875,10,8,9.36902107065544,"embedded","Hybrid",11,83.6629768367857,7.12700430117548
44.4434334962063,217.771480643561,3,8,3.7421396560967,"escritorio","Agile",49,96.0408816579729,6.04462433839217
48.0341450233307,239.318051691962,9,9,7.64693676820025,"escritorio","Waterfall",11,82.2078849654645,8.38217622763477
27.351985667522,153.852892088219,13,4,6.88702765363269,"web","Hybrid",6,33.0246558878571,9.19774449011311
33.9996819181291,187.231055110521,9,4,3.7402396441903,"escritorio","Agile",15,62.9559646826237,3.57141192466952
24.3776234808244,174.334522853348,15,1,1.19372199289501,"escritorio","Agile",23,36.8981620529667,7.8725769771263
33.3177499234676,158.041789385189,9,2,4.43930316367187,"móvil","Waterfall",14,67.6043183077127,2.80243471614085
40.9136121621334,235.997410679692,12,7,3.27682006172836,"web","Waterfall",12,40.1910625165328,3.34480632585473
40.3614675684112,215.067224001044,8,8,5.79424431570806,"web","Agile",34,62.4356132000685,3.09290338470601
38.2804401648439,219.635788988029,9,9,7.01399261155166,"móvil","Agile",9,66.7521246243268,3.39195240219124
50.8901344030429,275.207889443292,13,5,3.62783932639286,"embedded","Waterfall",49,65.8784081926569,2.25238951598294
40.4190293455326,203.976448530148,12,5,5.23844395205379,"embedded","Waterfall",20,43.8070479314774,9.76020611566491
34.327090685611,205.702871496746,7,6,4.4161796993576,"escritorio","Hybrid",19,57.5087525648996,5.89283466013148
47.5146673986384,245.656989638182,8,10,1.89946933207102,"escritorio","Agile",22,78.1922213733196,1.87924715247937
19.598779260183,142.709400639517,10,1,2.60380788496695,"embedded","Agile",17,9.3516141641885,9.00649253721349
42.6566698810197,243.181899386925,7,10,8.60509459162131,"móvil","Waterfall",12,18.9018292818218,5.91756004444323
42.0170294686637,217.022341492304,9,5,5.25382098299451,"móvil","Agile",50,2.26848844904453,1.04117386555299
40.2581375659132,217.91002925299,13,6,8.8983755458612,"web","Agile",43,23.6788349924609,8.07742893463001
39.1624868221717,204.418835311926,6,5,8.5760856482666,"embedded","Hybrid",29,9.37263809610158,5.21651689964347
24.511604405161,169.008083787219,14,1,2.56238705082797,"escritorio","Waterfall",11,33.8123330380768,3.96428782166913
53.8245370165653,328.055725241863,14,10,7.5213557232637,"embedded","Waterfall",15,89.3718535313383,9.14565745159052
43.1852682235081,251.471479890951,15,5,4.83788373996504,"embedded","Agile",49,37.4811562243849,4.54149601235986
50.3050559291469,254.172837032026,5,8,6.2668589213863,"embedded","Waterfall",47,13.1403144448996,2.93685944005847
43.9775266996853,259.869116276414,11,8,7.90743249072693,"escritorio","Hybrid",18,4.93354636710137,3.15454814606346
33.9482019117555,185.31570782539,9,1,9.33060957654379,"escritorio","Waterfall",14,72.5784564390779,5.11349998204969
38.0433713727371,196.492087382664,8,7,8.25517421751283,"móvil","Hybrid",16,69.7683091973886,8.32949097477831
38.3321009858732,223.482987266052,12,3,9.47743559861556,"móvil","Agile",50,78.7629096768796,8.07899415236898
42.8176623961372,238.812884863727,11,10,3.68641246599145,"embedded","Agile",5,46.6836815699935,5.76969366054982
37.9316109274853,208.467337344052,9,4,1.01472686557099,"embedded","Waterfall",26,57.2946513537318,6.78360438137315
34.9154769624728,200.947412896233,4,7,2.70842872792855,"escritorio","Hybrid",25,3.70315599720925,4.64171831542626
55.3577060208373,294.502435673222,15,7,7.69028822286054,"embedded","Waterfall",45,62.6956401392817,6.66457041166723
33.0128341744837,175.618150638408,5,7,6.71483040694147,"móvil","Agile",19,19.0166006563231,3.36798991356045
39.5171759106328,230.31961884516,10,6,5.55073040025309,"escritorio","Agile",26,74.2313553579152,1.09992656018585
39.1483779860926,202.554673365266,6,9,1.2491325000301,"embedded","Waterfall",11,0.927180447615683,9.0996034052223
38.6450110545011,216.570098336,9,4,1.54955792659894,"embedded","Hybrid",28,94.3286937661469,4.06452108407393
44.4631517811677,217.28956664019,6,9,2.53932773112319,"embedded","Agile",33,45.0164470123127,7.11299517378211
28.6988421018239,153.514051630953,3,3,9.94717224012129,"escritorio","Agile",26,49.9220814323053,4.82712172414176
40.4683938900335,236.752791413013,10,3,8.02371253585443,"web","Waterfall",37,81.3380609964952,1.06594731169753
46.3522462512549,242.249435967905,6,8,5.70099497027695,"móvil","Waterfall",45,37.8728548064828,8.69978367560543
38.5685533126638,230.695059147282,11,9,1.39788444037549,"web","Agile",49,17.6978724310175,9.05630249972455
33.8892431876687,175.349377599561,10,1,3.43165848124772,"embedded","Agile",48,26.6601953655481,6.62518856138922
28.0306709514606,159.851870402771,8,4,2.03426945209503,"móvil","Agile",12,26.4613650739193,4.72745964024216
56.970993038596,296.90513077806,13,10,7.5045316007454,"móvil","Waterfall",47,82.5917850481346,7.98182706348598
20.2736447629363,121.149000860313,6,1,4.64374768105336,"escritorio","Agile",12,21.1554072797298,4.61832762975246
53.2479000998657,280.639122774723,10,10,8.97283067787066,"escritorio","Waterfall",39,54.0891153505072,8.23263145145029
43.294590906212,214.751833694464,5,5,4.43168215081096,"embedded","Hybrid",38,65.4002656694502,1.87991293333471
46.3243393245184,285.783066292905,15,9,4.84990483918227,"móvil","Agile",29,86.1698046326637,1.66242239647545
33.7786739647607,187.594490295006,6,5,1.35740280686878,"embedded","Hybrid",30,24.5669656200334,6.87129751616158
37.4557492719904,213.061630360178,6,8,5.04650767962448,"web","Hybrid",31,8.83156857453287,7.35418174276128
47.794916868608,259.128665544129,14,4,7.25280981557444,"embedded","Agile",41,99.2580796359107,4.28353402600624
33.1895509324331,180.463618725357,8,2,8.27579931309447,"embedded","Waterfall",12,32.4273724574596,7.2477301727049
25.3060989656008,126.050091571449,3,1,2.38167226500809,"escritorio","Hybrid",35,22.3472207551822,5.01676452974789
35.9780293717461,215.5444058108,12,3,5.97254691971466,"móvil","Hybrid",36,40.0970599148422,1.88697889447212
45.666376394837,239.331595780156,13,7,4.93484658491798,"escritorio","Agile",30,76.7219419358298,9.97540615289472
46.5826558114892,251.117422926512,6,8,7.55818273383193,"web","Hybrid",48,69.334246776998,1.16587701719254
45.8433908583075,242.144105434862,13,5,4.79873042856343,"embedded","Agile",45,77.3954121395946,6.61956026428379
38.497594717769,245.036217981203,11,2,5.0457375922706,"embedded","Waterfall",41,74.3451279355213,6.36809733114205
40.4832520989607,238.15208932124,9,9,7.81284178933129,"móvil","Waterfall",18,19.8470532428473,9.00803951593116
44.9388571873326,244.157295913519,10,10,3.21770805167034,"móvil","Waterfall",23,41.4742431137711,7.08548869914375
32.0023595369022,172.340757848238,7,5,5.26326668169349,"web","Agile",28,15.6521495897323,2.4558828487061
46.5026375986512,259.480723645112,15,6,3.05109428823926,"escritorio","Waterfall",22,58.9687946252525,3.2008445719257
37.0467702968555,199.96383440697,4,10,5.01907330192626,"web","Hybrid",23,13.3131576236337,9.49068303941749
39.7133035528323,211.337349615901,13,6,9.13124308432452,"móvil","Hybrid",27,12.3566918773577,8.62507152720354
44.7717748401958,268.579158956745,15,7,9.55910314037465,"móvil","Waterfall",26,36.8681826861575,8.7077511837706
38.6338632411233,193.177416198611,8,4,6.27448293287307,"móvil","Hybrid",24,97.8963648434728,1.77094295551069
39.7446980380551,230.108108200177,11,6,6.80512994690798,"embedded","Agile",19,56.5067745279521,1.80795954586938
45.9649204591465,257.658664063438,10,6,9.48894163407385,"escritorio","Waterfall",45,39.7964013274759,9.76256797043607
46.0529600852583,260.436134976158,14,9,7.60181758273393,"móvil","Agile",34,75.2934105228633,9.79911922896281
28.5240633274426,169.428459050113,12,3,9.55232730414718,"web","Agile",18,46.0894635645673,7.5775340127293
37.7126038323148,198.337534871476,6,5,7.14313349686563,"web","Waterfall",45,46.5918232453987,5.89066412649117
46.935084079339,247.787365253533,15,10,3.32567758858204,"escritorio","Agile",16,36.1983779584989,9.38723436160944
36.9892842905947,237.720797984275,15,5,7.44593713758513,"escritorio","Waterfall",20,8.21604090742767,9.92987962369807
44.1776871066623,251.509874881996,7,9,5.40987720713019,"embedded","Agile",39,16.0329282283783,8.13544193678536
43.1903173639341,227.902002822207,9,6,9.18264056253247,"móvil","Waterfall",25,75.8558778325096,2.03841554163955
37.5352790678054,215.401804219184,15,1,9.40914053679444,"escritorio","Agile",46,80.7555420091376,6.71479759179056
34.7942924820116,167.896346059967,3,3,5.29507997096516,"embedded","Agile",40,26.4086932409555,3.23674311488867
40.5652546817997,233.863347983048,10,8,4.960786012467,"móvil","Waterfall",44,3.46557248849422,6.87408229033463
32.7622891055651,185.151809384144,10,2,6.36343167256564,"web","Hybrid",44,54.4562506023794,5.1501115609426
37.0122402587171,219.399200589348,12,3,7.35875580809079,"embedded","Agile",43,37.4920966802165,9.1068862376269
45.3293317659406,259.010245497653,11,10,9.78003855561838,"web","Hybrid",20,96.4859815314412,7.19398125843145
25.4148873881809,149.536774806123,10,1,5.1924898410216,"web","Agile",39,54.9675205722451,8.808252051007
42.0790260487349,221.783662822565,4,7,3.68238410865888,"móvil","Hybrid",46,61.253528832458,5.12073987396434
30.3896949133693,212.897107052471,15,3,8.43806672655046,"escritorio","Agile",5,7.09174855146557,6.39505734550767
46.0084028775588,222.838371283285,7,5,9.11484745517373,"embedded","Hybrid",45,77.9085358604789,3.87458838825114
46.5678408946277,217.003500250311,11,8,6.52645434578881,"web","Agile",39,85.7354419538751,9.81904634460807
52.7436610939505,289.464836459987,9,9,3.44709558109753,"embedded","Waterfall",41,86.7679997580126,6.72266378160566
27.5638288055754,188.283785955621,9,1,4.89709539408796,"web","Waterfall",37,31.4839107450098,2.31506188819185
34.8977282780796,193.607054947372,12,1,9.60741980187595,"escritorio","Waterfall",46,4.39719862770289,8.44811410759576
37.0047613428933,206.300013475896,15,1,5.58370094536804,"embedded","Hybrid",10,74.52496830374,1.86603870429099
33.0515984189628,221.776549221389,14,5,3.27363846311346,"móvil","Agile",36,12.6448072725907,7.82506953598931
34.8152674006309,216.056169194666,12,8,4.69301537214778,"web","Waterfall",7,3.45599127467722,9.93729775887914
35.6939756649445,206.053860663484,10,5,2.86944270529784,"móvil","Hybrid",25,46.40001966618,2.52896554255858
33.2847262942938,190.405850094156,8,4,5.53232854581438,"escritorio","Hybrid",17,39.0282383887097,2.92391553730704
35.5145695460424,189.639514251658,9,4,8.64993546856567,"móvil","Hybrid",15,80.3186427103356,9.92957943631336
29.7783374926936,196.786628060041,12,5,1.19882606901228,"escritorio","Waterfall",5,52.7001810260117,9.49811070482247
51.3737723591939,301.79707679317,13,8,8.49439405882731,"escritorio","Waterfall",33,30.0256908172742,2.8660381375812
38.9741791497671,200.489785596985,3,9,3.2973758096341,"móvil","Waterfall",29,8.83972514420748,8.14891975210048
39.4556162765725,200.198124035874,11,2,7.38484083348885,"móvil","Hybrid",48,73.7258519977331,7.78039975045249
51.1695869914834,297.833823814163,15,8,6.97017443156801,"móvil","Waterfall",31,82.1076245978475,4.00475435098633
39.946744180889,228.615373037603,15,3,6.46881265146658,"embedded","Agile",30,15.6610439764336,3.2794904941693
25.5117118344043,147.193226457836,5,3,6.55503818835132,"web","Agile",15,60.7391867786646,5.55132794403471
36.5894948768375,196.857338617122,12,5,6.36000037495978,"embedded","Hybrid",5,70.3707057749853,6.87318329769187
43.4708524287975,225.829454034592,7,8,7.09184915549122,"embedded","Agile",17,46.2309843394905,4.09312309650704
45.0546026173596,245.004306924484,8,5,9.8204403934069,"escritorio","Waterfall",40,77.0266400417313,2.99549795431085
44.9217031332697,266.055751741252,15,7,8.53823923273012,"móvil","Waterfall",28,57.0757788838819,5.85361178941093
53.2095209917565,295.8375284102,13,10,1.68395910155959,"móvil","Hybrid",47,75.0408326508477,7.42429073853418
49.6972731453777,261.459776576471,13,9,5.75386983645149,"embedded","Waterfall",7,47.8503251448274,3.7898726479616
38.8483448100043,236.945550405064,11,8,2.4578564746771,"móvil","Hybrid",23,88.3528985315934,7.45817266684026
41.4256485823397,234.600672381387,6,10,4.88525428785942,"móvil","Agile",13,74.8662333469838,2.27228808496147
34.343969991296,203.930189579573,12,6,1.90381474117748,"web","Hybrid",22,30.548605369404,7.50431381794624
36.3994193240863,183.551558671352,9,6,1.95006995950826,"web","Waterfall",27,57.226291927509,7.78769461088814
42.7170039688705,237.288754506106,11,4,8.48496189061552,"embedded","Hybrid",45,47.345829079859,7.00737995421514
53.4602061039734,282.232176593475,9,9,9.58622467610985,"escritorio","Waterfall",38,93.8050394644961,4.45959936594591
41.8512375931718,229.291912515264,12,9,4.62681738706306,"escritorio","Agile",5,53.6845059599727,3.22167572402395
40.4473216594218,198.061763833086,6,5,4.31783962599002,"escritorio","Hybrid",41,33.8502855505794,4.83560638525523
28.6312772910129,193.216450907047,15,1,5.03451879206114,"móvil","Waterfall",20,34.9895840045065,8.00365912378766
51.2824982949997,257.003160865531,10,9,4.90377023257315,"escritorio","Agile",40,80.9027220821008,4.27218405948952
52.2970964732632,283.357961268968,11,10,9.66458631353453,"web","Agile",42,79.7449653968215,3.45813159295358
44.2360154011622,248.304928472539,11,8,7.67199973575771,"web","Agile",50,55.6058567715809,6.72046812530607
29.1278491549574,178.10404299281,11,5,3.53157099126838,"móvil","Hybrid",10,44.7446685982868,5.46720984601416
45.4459031354405,249.061849579967,7,9,5.41895869956352,"móvil","Waterfall",16,98.4682715963572,2.47224206686951
42.6165521980843,235.429233461368,9,7,9.80607549613342,"web","Agile",39,30.9403700986877,2.87853129720315
43.3065651500612,219.687687735546,8,10,6.1071952979546,"móvil","Agile",7,51.1017083656043,6.66872633108869
47.7946767003185,273.389220165086,13,9,1.71417189156637,"móvil","Hybrid",41,42.5391997443512,7.10371790523641
31.7894133045235,178.434795000496,3,5,1.53371204761788,"escritorio","Hybrid",23,55.1061176462099,3.71785337664187
42.7074134155871,239.623378926158,12,10,9.1559859260451,"web","Hybrid",7,19.7074462659657,5.45579031598754
47.6913879411873,247.247005820109,12,8,8.4177228899207,"embedded","Agile",34,36.2193316454068,4.69258965319023
50.6077672357902,269.811243284138,3,7,6.6402837864589,"embedded","Waterfall",49,99.3493887828663,3.70831152703613
31.4624075256772,183.053257148843,12,3,2.9250667267479,"móvil","Hybrid",40,1.84495893772691,3.79697957774624
29.496381590002,151.368632255432,3,9,4.13907255977392,"móvil","Agile",10,4.52502479311079,9.53298836550675
47.7843453329446,274.448617760293,15,9,2.27232774393633,"escritorio","Waterfall",21,2.41985209286213,5.71047704014927
46.945395158725,249.528208229138,12,5,4.88250833027996,"embedded","Waterfall",33,19.0435176249593,5.61884459317662
31.8806511585461,186.067809201943,13,2,7.96048311283812,"web","Agile",37,44.589614472352,7.03095629904419
39.0462463854075,237.412179977498,7,4,9.18739483039826,"móvil","Waterfall",50,8.72932430356741,2.26799976290204
36.2162767168659,214.678871164005,9,4,8.44080605404451,"móvil","Hybrid",28,53.6727517610416,2.74726974847727
55.6689632385938,281.199078776904,14,8,9.6021218711976,"móvil","Waterfall",37,58.6828256258741,5.36795345670544
